Updated On,Total Doses Administered
05/07/2021,235427.0
06/07/2021,237455.0
07/07/2021,
08/07/2021,
09/07/2021,
10/07/2021,
11/07/2021,
12/07/2021,
13/07/2021,
14/07/2021,
15/07/2021,
16/01/2021,16.0
17/01/2021,17.0
18/01/2021,237.0
19/01/2021,622.0
20/01/2021,629.0
21/01/2021,724.0
22/01/2021,734.0
23/01/2021,734.0
24/01/2021,749.0
25/01/2021,752.0
26/01/2021,752.0
27/01/2021,765.0
28/01/2021,790.0
29/01/2021,807.0
30/01/2021,807.0
31/01/2021,807.0
01/02/2021,807.0
02/02/2021,807.0
03/02/2021,807.0
04/02/2021,807.0
05/02/2021,825.0
06/02/2021,833.0
07/02/2021,833.0
08/02/2021,839.0
09/02/2021,869.0
10/02/2021,1312.0
11/02/2021,1344.0
12/02/2021,1575.0
13/02/2021,1575.0
14/02/2021,1575.0
15/02/2021,1575.0
16/02/2021,1613.0
17/02/2021,1613.0
18/02/2021,1674.0
19/02/2021,1770.0
20/02/2021,1770.0
21/02/2021,1770.0
22/02/2021,1830.0
23/02/2021,1877.0
24/02/2021,1902.0
25/02/2021,1929.0
26/02/2021,1931.0
27/02/2021,1931.0
28/02/2021,1931.0
01/03/2021,1931.0
02/03/2021,1931.0
03/03/2021,1931.0
04/03/2021,1931.0
05/03/2021,1982.0
06/03/2021,2078.0
07/03/2021,2078.0
08/03/2021,2310.0
09/03/2021,1667.0
10/03/2021,1854.0
11/03/2021,2056.0
12/03/2021,2275.0
13/03/2021,2510.0
14/03/2021,2541.0
15/03/2021,2717.0
16/03/2021,3860.0
17/03/2021,4555.0
18/03/2021,4904.0
19/03/2021,5088.0
20/03/2021,5387.0
21/03/2021,5394.0
22/03/2021,5521.0
23/03/2021,5707.0
24/03/2021,5826.0
25/03/2021,5901.0
26/03/2021,6053.0
27/03/2021,6266.0
28/03/2021,6333.0
29/03/2021,6333.0
30/03/2021,6552.0
31/03/2021,6824.0
01/04/2021,6953.0
02/04/2021,7168.0
03/04/2021,7399.0
04/04/2021,7746.0
05/04/2021,7993.0
06/04/2021,8434.0
07/04/2021,9484.0
08/04/2021,10621.0
09/04/2021,11527.0
10/04/2021,12707.0
11/04/2021,13223.0
12/04/2021,13791.0
13/04/2021,14389.0
14/04/2021,15275.0
15/04/2021,16053.0
16/04/2021,16446.0
17/04/2021,17145.0
18/04/2021,18013.0
19/04/2021,18439.0
20/04/2021,18894.0
21/04/2021,19750.0
22/04/2021,20140.0
23/04/2021,20544.0
24/04/2021,21022.0
25/04/2021,21363.0
26/04/2021,21732.0
27/04/2021,21928.0
28/04/2021,22090.0
29/04/2021,22410.0
30/04/2021,23024.0
01/05/2021,23444.0
02/05/2021,23634.0
03/05/2021,23908.0
04/05/2021,24226.0
05/05/2021,24766.0
06/05/2021,25040.0
07/05/2021,25396.0
08/05/2021,25693.0
09/05/2021,25943.0
10/05/2021,26489.0
11/05/2021,27372.0
12/05/2021,28102.0
13/05/2021,28229.0
14/05/2021,28241.0
15/05/2021,28258.0
16/05/2021,28282.0
17/05/2021,28390.0
18/05/2021,28703.0
19/05/2021,28943.0
20/05/2021,29039.0
21/05/2021,29532.0
22/05/2021,30027.0
23/05/2021,30955.0
24/05/2021,31277.0
25/05/2021,31319.0
26/05/2021,31381.0
27/05/2021,31425.0
28/05/2021,31668.0
29/05/2021,32136.0
30/05/2021,32818.0
31/05/2021,33636.0
01/06/2021,34439.0
02/06/2021,35167.0
03/06/2021,36206.0
04/06/2021,37342.0
05/06/2021,38294.0
06/06/2021,39071.0
07/06/2021,40301.0
08/06/2021,41455.0
09/06/2021,42665.0
10/06/2021,43565.0
11/06/2021,44754.0
12/06/2021,46083.0
13/06/2021,46809.0
14/06/2021,47816.0
15/06/2021,48599.0
16/06/2021,49904.0
17/06/2021,50334.0
18/06/2021,50773.0
19/06/2021,51284.0
20/06/2021,51507.0
21/06/2021,52001.0
22/06/2021,52459.0
23/06/2021,52829.0
24/06/2021,53150.0
25/06/2021,53433.0
26/06/2021,53736.0
27/06/2021,53855.0
28/06/2021,54138.0
29/06/2021,54662.0
30/06/2021,54700.0
01/07/2021,54928.0
02/07/2021,55294.0
03/07/2021,55632.0
04/07/2021,55674.0
05/07/2021,56206.0
06/07/2021,56755.0
07/07/2021,
08/07/2021,
09/07/2021,
10/07/2021,
11/07/2021,
12/07/2021,
13/07/2021,
14/07/2021,
15/07/2021,
16/01/2021,9435.0
17/01/2021,9435.0
18/01/2021,15934.0
19/01/2021,18409.0
20/01/2021,27769.0
21/01/2021,38425.0
22/01/2021,38425.0
23/01/2021,38428.0
24/01/2021,38430.0
25/01/2021,66875.0
26/01/2021,66877.0
27/01/2021,131099.0
28/01/2021,192628.0
29/01/2021,234631.0
30/01/2021,284782.0
31/01/2021,285481.0
01/02/2021,286538.0
02/02/2021,286868.0
03/02/2021,319623.0
04/02/2021,329571.0
05/02/2021,331316.0
06/02/2021,332832.0
07/02/2021,333677.0
08/02/2021,369141.0
09/02/2021,373504.0
10/02/2021,427715.0
11/02/2021,482095.0
12/02/2021,519589.0
13/02/2021,548275.0
14/02/2021,548469.0
15/02/2021,565957.0
16/02/2021,567591.0
17/02/2021,587658.0
18/02/2021,598328.0
19/02/2021,616805.0
20/02/2021,635446.0
21/02/2021,636057.0
22/02/2021,666759.0
23/02/2021,668773.0
24/02/2021,716682.0
25/02/2021,773228.0
26/02/2021,804378.0
27/02/2021,804378.0
28/02/2021,804378.0
01/03/2021,804378.0
02/03/2021,846487.0
03/03/2021,908051.0
04/03/2021,970531.0
05/03/2021,978701.0
06/03/2021,1049846.0
07/03/2021,1052103.0
08/03/2021,1123372.0
09/03/2021,894175.0
10/03/2021,982005.0
11/03/2021,983629.0
12/03/2021,989013.0
13/03/2021,1147591.0
14/03/2021,1149813.0
15/03/2021,1311000.0
16/03/2021,1582017.0
17/03/2021,1894779.0
18/03/2021,2061982.0
19/03/2021,2082196.0
20/03/2021,2392868.0
21/03/2021,2447794.0
22/03/2021,2645609.0
23/03/2021,2709136.0
24/03/2021,2970294.0
25/03/2021,3117583.0
26/03/2021,3124997.0
27/03/2021,3235027.0
28/03/2021,3238287.0
29/03/2021,3238300.0
30/03/2021,3241368.0
31/03/2021,3399721.0
01/04/2021,3632471.0
02/04/2021,3871927.0
03/04/2021,4043380.0
04/04/2021,4214544.0
05/04/2021,4376033.0
06/04/2021,4528210.0
07/04/2021,4902462.0
08/04/2021,5233168.0
09/04/2021,5361979.0
10/04/2021,5464925.0
11/04/2021,5837149.0
12/04/2021,6244525.0
13/04/2021,6558169.0
14/04/2021,6886916.0
15/04/2021,7057160.0
16/04/2021,7115632.0
17/04/2021,7304172.0
18/04/2021,7329797.0
19/04/2021,7506383.0
20/04/2021,7542919.0
21/04/2021,7566279.0
22/04/2021,7736804.0
23/04/2021,7774354.0
24/04/2021,7895385.0
25/04/2021,7908711.0
26/04/2021,7991537.0
27/04/2021,8010474.0
28/04/2021,8071696.0
29/04/2021,8077002.0
30/04/2021,8079538.0
01/05/2021,8147203.0
02/05/2021,8154964.0
03/05/2021,8228404.0
04/05/2021,8249533.0
05/05/2021,8380264.0
06/05/2021,8490151.0
07/05/2021,8508272.0
08/05/2021,8634077.0
09/05/2021,8636212.0
10/05/2021,8765843.0
11/05/2021,8785173.0
12/05/2021,8923121.0
13/05/2021,9034702.0
14/05/2021,9037120.0
15/05/2021,9163547.0
16/05/2021,9164574.0
17/05/2021,9258467.0
18/05/2021,9264811.0
19/05/2021,9405542.0
20/05/2021,9534535.0
21/05/2021,9633945.0
22/05/2021,9780866.0
23/05/2021,9951903.0
24/05/2021,10169757.0
25/05/2021,10176369.0
26/05/2021,10178601.0
27/05/2021,10408718.0
28/05/2021,10632295.0
29/05/2021,10882668.0
30/05/2021,10899947.0
31/05/2021,11170319.0
01/06/2021,11188263.0
02/06/2021,11481427.0
03/06/2021,11853494.0
04/06/2021,12217489.0
05/06/2021,12629509.0
06/06/2021,12759138.0
07/06/2021,13151267.0
08/06/2021,13217372.0
09/06/2021,13584232.0
10/06/2021,13769115.0
11/06/2021,13796834.0
12/06/2021,13897841.0
13/06/2021,13943751.0
14/06/2021,14443636.0
15/06/2021,14495499.0
16/06/2021,14840484.0
17/06/2021,14975268.0
18/06/2021,14994833.0
19/06/2021,15018743.0
20/06/2021,15019817.0
21/06/2021,16733198.0
22/06/2021,16803173.0
23/06/2021,17978981.0
24/06/2021,18769872.0
25/06/2021,18801044.0
26/06/2021,19801236.0
27/06/2021,19826706.0
28/06/2021,20289692.0
29/06/2021,20303352.0
30/06/2021,20314158.0
01/07/2021,21302275.0
02/07/2021,21326909.0
03/07/2021,21594951.0
04/07/2021,21602436.0
05/07/2021,22016213.0
06/07/2021,22028495.0
07/07/2021,
08/07/2021,
09/07/2021,
10/07/2021,
11/07/2021,
12/07/2021,
13/07/2021,
14/07/2021,
15/07/2021,
16/01/2021,5726.0
17/01/2021,6521.0
18/01/2021,6151.0
19/01/2021,13699.0
20/01/2021,23880.0
21/01/2021,24148.0
22/01/2021,44369.0
23/01/2021,69295.0
24/01/2021,70196.0
25/01/2021,107073.0
26/01/2021,107338.0
27/01/2021,150102.0
28/01/2021,189743.0
29/01/2021,225132.0
30/01/2021,233693.0
31/01/2021,234150.0
01/02/2021,275348.0
02/02/2021,284107.0
03/02/2021,318918.0
04/02/2021,352676.0
05/02/2021,397889.0
06/02/2021,436229.0
07/02/2021,436400.0
08/02/2021,475193.0
09/02/2021,503757.0
10/02/2021,544726.0
11/02/2021,579241.0
12/02/2021,620539.0
13/02/2021,652971.0
14/02/2021,653305.0
15/02/2021,687137.0
16/02/2021,719944.0
17/02/2021,768695.0
18/02/2021,810906.0
19/02/2021,853374.0
20/02/2021,913658.0
21/02/2021,917962.0
22/02/2021,975061.0
23/02/2021,1017414.0
24/02/2021,1073789.0
25/02/2021,1128081.0
26/02/2021,1187018.0
27/02/2021,1187023.0
28/02/2021,1187178.0
01/03/2021,1187178.0
02/03/2021,1251419.0
03/03/2021,1317336.0
04/03/2021,1387989.0
05/03/2021,1479034.0
06/03/2021,1584841.0
07/03/2021,1591448.0
08/03/2021,1739823.0
09/03/2021,1572965.0
10/03/2021,1749221.0
11/03/2021,1804254.0
12/03/2021,1996304.0
13/03/2021,2125486.0
14/03/2021,2132670.0
15/03/2021,2342873.0
16/03/2021,2785457.0
17/03/2021,3729963.0
18/03/2021,3933965.0
19/03/2021,4178758.0
20/03/2021,4404844.0
21/03/2021,4440954.0
22/03/2021,4682864.0
23/03/2021,4911726.0
24/03/2021,5164217.0
25/03/2021,5386656.0
26/03/2021,5648523.0
27/03/2021,5881573.0
28/03/2021,5902265.0
29/03/2021,5956802.0
30/03/2021,6156334.0
31/03/2021,6370261.0
01/04/2021,6596079.0
02/04/2021,6960404.0
03/04/2021,7288572.0
04/04/2021,7647126.0
05/04/2021,7989165.0
06/04/2021,8257040.0
07/04/2021,8856664.0
08/04/2021,9337790.0
09/04/2021,9632399.0
10/04/2021,9923253.0
11/04/2021,10191896.0
12/04/2021,10528419.0
13/04/2021,10753451.0
14/04/2021,11124975.0
15/04/2021,11511023.0
16/04/2021,11885830.0
17/04/2021,12138971.0
18/04/2021,12273763.0
19/04/2021,12649330.0
20/04/2021,12944719.0
21/04/2021,13279389.0
22/04/2021,13673833.0
23/04/2021,13999938.0
24/04/2021,14229977.0
25/04/2021,14342185.0
26/04/2021,14905825.0
27/04/2021,15321730.0
28/04/2021,15577636.0
29/04/2021,15870448.0
30/04/2021,16183847.0
01/05/2021,16292753.0
02/05/2021,16342814.0
03/05/2021,16425887.0
04/05/2021,16528345.0
05/05/2021,16802255.0
06/05/2021,17296109.0
07/05/2021,17693374.0
08/05/2021,17947420.0
09/05/2021,18063345.0
10/05/2021,18380699.0
11/05/2021,18793256.0
12/05/2021,19139375.0
13/05/2021,19530640.0
14/05/2021,19703138.0
15/05/2021,19912961.0
16/05/2021,19985484.0
17/05/2021,20090425.0
18/05/2021,20201111.0
19/05/2021,20305921.0
20/05/2021,20469090.0
21/05/2021,20594537.0
22/05/2021,20721982.0
23/05/2021,20764364.0
24/05/2021,21017944.0
25/05/2021,21218705.0
26/05/2021,21357076.0
27/05/2021,21646104.0
28/05/2021,21922389.0
29/05/2021,22230988.0
30/05/2021,22319656.0
31/05/2021,22586620.0
01/06/2021,22850264.0
02/06/2021,23077246.0
03/06/2021,23302845.0
04/06/2021,23687499.0
05/06/2021,24049547.0
06/06/2021,24145432.0
07/06/2021,24450364.0
08/06/2021,24728789.0
09/06/2021,25042464.0
10/06/2021,25300779.0
11/06/2021,25560781.0
12/06/2021,25866677.0
13/06/2021,25958370.0
14/06/2021,26263095.0
15/06/2021,26524389.0
16/06/2021,26774547.0
17/06/2021,26985938.0
18/06/2021,27220156.0
19/06/2021,27616708.0
20/06/2021,27733974.0
21/06/2021,28128768.0
22/06/2021,28706375.0
23/06/2021,29345261.0
24/06/2021,29788061.0
25/06/2021,30283190.0
26/06/2021,31032178.0
27/06/2021,31158987.0
28/06/2021,31781730.0
29/06/2021,32178658.0
30/06/2021,32439568.0
01/07/2021,32720630.0
02/07/2021,33109808.0
03/07/2021,33928829.0
04/07/2021,34076028.0
05/07/2021,34404490.0
06/07/2021,34802542.0
07/07/2021,
08/07/2021,
09/07/2021,
10/07/2021,
11/07/2021,
12/07/2021,
13/07/2021,
14/07/2021,
15/07/2021,
16/01/2021,181.0
17/01/2021,192.0
18/01/2021,169.0
19/01/2021,267.0
20/01/2021,426.0
21/01/2021,426.0
22/01/2021,693.0
23/01/2021,1097.0
24/01/2021,1109.0
25/01/2021,1319.0
26/01/2021,1328.0
27/01/2021,1873.0
28/01/2021,1909.0
29/01/2021,2394.0
30/01/2021,2933.0
31/01/2021,2947.0
01/02/2021,3321.0
02/02/2021,3614.0
03/02/2021,4683.0
04/02/2021,4882.0
05/02/2021,5638.0
06/02/2021,6981.0
07/02/2021,7085.0
08/02/2021,8785.0
09/02/2021,9895.0
10/02/2021,12509.0
11/02/2021,14562.0
12/02/2021,17996.0
13/02/2021,20866.0
14/02/2021,21453.0
15/02/2021,24428.0
16/02/2021,27506.0
17/02/2021,31661.0
18/02/2021,34103.0
19/02/2021,37210.0
20/02/2021,38877.0
21/02/2021,39179.0
22/02/2021,40640.0
23/02/2021,42108.0
24/02/2021,44538.0
25/02/2021,47096.0
26/02/2021,50565.0
27/02/2021,50565.0
28/02/2021,50565.0
01/03/2021,50565.0
02/03/2021,53731.0
03/03/2021,57367.0
04/03/2021,59952.0
05/03/2021,62866.0
06/03/2021,66418.0
07/03/2021,66485.0
08/03/2021,69656.0
09/03/2021,66537.0
10/03/2021,68967.0
11/03/2021,70643.0
12/03/2021,73372.0
13/03/2021,74264.0
14/03/2021,74287.0
15/03/2021,77264.0
16/03/2021,84604.0
17/03/2021,87642.0
18/03/2021,89359.0
19/03/2021,91987.0
20/03/2021,94867.0
21/03/2021,95182.0
22/03/2021,97948.0
23/03/2021,100723.0
24/03/2021,103524.0
25/03/2021,105588.0
26/03/2021,108414.0
27/03/2021,110588.0
28/03/2021,110709.0
29/03/2021,110710.0
30/03/2021,111499.0
31/03/2021,112388.0
01/04/2021,113879.0
02/04/2021,114328.0
03/04/2021,116963.0
04/04/2021,117983.0
05/04/2021,120166.0
06/04/2021,121511.0
07/04/2021,125009.0
08/04/2021,128096.0
09/04/2021,130943.0
10/04/2021,132200.0
11/04/2021,134396.0
12/04/2021,137680.0
13/04/2021,139965.0
14/04/2021,142872.0
15/04/2021,145449.0
16/04/2021,148586.0
17/04/2021,152126.0
18/04/2021,153104.0
19/04/2021,157712.0
20/04/2021,162104.0
21/04/2021,167519.0
22/04/2021,171740.0
23/04/2021,174249.0
24/04/2021,180200.0
25/04/2021,182546.0
26/04/2021,192152.0
27/04/2021,200674.0
28/04/2021,214148.0
29/04/2021,228164.0
30/04/2021,250108.0
01/05/2021,263966.0
02/05/2021,266791.0
03/05/2021,281500.0
04/05/2021,292122.0
05/05/2021,304470.0
06/05/2021,314431.0
07/05/2021,322790.0
08/05/2021,330507.0
09/05/2021,330717.0
10/05/2021,341766.0
11/05/2021,350180.0
12/05/2021,358501.0
13/05/2021,364547.0
14/05/2021,370000.0
15/05/2021,376997.0
16/05/2021,377312.0
17/05/2021,386041.0
18/05/2021,390976.0
19/05/2021,399475.0
20/05/2021,403292.0
21/05/2021,409970.0
22/05/2021,413778.0
23/05/2021,413789.0
24/05/2021,420969.0
25/05/2021,424213.0
26/05/2021,435973.0
27/05/2021,439064.0
28/05/2021,444143.0
29/05/2021,451025.0
30/05/2021,451219.0
31/05/2021,457938.0
01/06/2021,462332.0
02/06/2021,469900.0
03/06/2021,472549.0
04/06/2021,483199.0
05/06/2021,492404.0
06/06/2021,492511.0
07/06/2021,504594.0
08/06/2021,511639.0
09/06/2021,522579.0
10/06/2021,527496.0
11/06/2021,535179.0
12/06/2021,537537.0
13/06/2021,538075.0
14/06/2021,543694.0
15/06/2021,548282.0
16/06/2021,554243.0
17/06/2021,556448.0
18/06/2021,561047.0
19/06/2021,565195.0
20/06/2021,565710.0
21/06/2021,572397.0
22/06/2021,576461.0
23/06/2021,582812.0
24/06/2021,588117.0
25/06/2021,596468.0
26/06/2021,603780.0
27/06/2021,606673.0
28/06/2021,621399.0
29/06/2021,637207.0
30/06/2021,655247.0
01/07/2021,672166.0
02/07/2021,695544.0
03/07/2021,719567.0
04/07/2021,729209.0
05/07/2021,759423.0
06/07/2021,785691.0
07/07/2021,
08/07/2021,
09/07/2021,
10/07/2021,
11/07/2021,
12/07/2021,
13/07/2021,
14/07/2021,
15/07/2021,
16/01/2021,102.0
17/01/2021,102.0
18/01/2021,58.0
19/01/2021,170.0
20/01/2021,189.0
21/01/2021,380.0
22/01/2021,525.0
23/01/2021,709.0
24/01/2021,713.0
25/01/2021,1249.0
26/01/2021,1256.0
27/01/2021,1964.0
28/01/2021,2609.0
29/01/2021,2925.0
30/01/2021,3070.0
31/01/2021,3076.0
01/02/2021,3317.0
02/02/2021,3451.0
03/02/2021,3565.0
04/02/2021,4216.0
05/02/2021,4933.0
06/02/2021,5585.0
07/02/2021,5585.0
08/02/2021,6394.0
09/02/2021,7806.0
10/02/2021,8557.0
11/02/2021,10420.0
12/02/2021,11614.0
13/02/2021,12996.0
14/02/2021,12997.0
15/02/2021,15270.0
16/02/2021,17969.0
17/02/2021,21964.0
18/02/2021,25231.0
19/02/2021,29028.0
20/02/2021,31111.0
21/02/2021,31142.0
22/02/2021,34056.0
23/02/2021,37186.0
24/02/2021,39128.0
25/02/2021,41799.0
26/02/2021,43820.0
27/02/2021,43820.0
28/02/2021,43820.0
01/03/2021,43820.0
02/03/2021,46335.0
03/03/2021,48103.0
04/03/2021,49906.0
05/03/2021,51694.0
06/03/2021,52850.0
07/03/2021,52918.0
08/03/2021,55701.0
09/03/2021,52598.0
10/03/2021,55012.0
11/03/2021,58246.0
12/03/2021,60371.0
13/03/2021,61887.0
14/03/2021,61893.0
15/03/2021,64637.0
16/03/2021,75591.0
17/03/2021,79544.0
18/03/2021,83678.0
19/03/2021,87664.0
20/03/2021,89583.0
21/03/2021,89631.0
22/03/2021,93369.0
23/03/2021,97710.0
24/03/2021,100271.0
25/03/2021,104331.0
26/03/2021,106715.0
27/03/2021,107235.0
28/03/2021,107245.0
29/03/2021,108601.0
30/03/2021,110987.0
31/03/2021,112575.0
01/04/2021,116161.0
02/04/2021,116994.0
03/04/2021,118120.0
04/04/2021,118451.0
05/04/2021,120925.0
06/04/2021,122904.0
07/04/2021,129112.0
08/04/2021,135189.0
09/04/2021,139127.0
10/04/2021,141326.0
11/04/2021,142445.0
12/04/2021,146598.0
13/04/2021,152825.0
14/04/2021,157493.0
15/04/2021,163242.0
16/04/2021,167533.0
17/04/2021,169475.0
18/04/2021,169578.0
19/04/2021,174722.0
20/04/2021,180648.0
21/04/2021,185229.0
22/04/2021,194508.0
23/04/2021,203223.0
24/04/2021,209522.0
25/04/2021,210172.0
26/04/2021,225338.0
27/04/2021,242572.0
28/04/2021,258617.0
29/04/2021,275009.0
30/04/2021,290380.0
01/05/2021,298016.0
02/05/2021,298411.0
03/05/2021,307452.0
04/05/2021,314897.0
05/05/2021,321391.0
06/05/2021,330208.0
07/05/2021,338720.0
08/05/2021,343288.0
09/05/2021,343383.0
10/05/2021,354169.0
11/05/2021,366010.0
12/05/2021,376361.0
13/05/2021,386756.0
14/05/2021,395450.0
15/05/2021,400823.0
16/05/2021,403743.0
17/05/2021,410381.0
18/05/2021,415533.0
19/05/2021,419281.0
20/05/2021,424013.0
21/05/2021,429752.0
22/05/2021,434370.0
23/05/2021,435576.0
24/05/2021,440675.0
25/05/2021,446276.0
26/05/2021,449713.0
27/05/2021,455066.0
28/05/2021,459868.0
29/05/2021,463649.0
30/05/2021,464224.0
31/05/2021,465690.0
01/06/2021,467917.0
02/06/2021,469583.0
03/06/2021,471884.0
04/06/2021,474607.0
05/06/2021,476743.0
06/06/2021,476750.0
07/06/2021,478264.0
08/06/2021,479293.0
09/06/2021,480229.0
10/06/2021,482623.0
11/06/2021,492296.0
12/06/2021,501614.0
13/06/2021,503182.0
14/06/2021,516828.0
15/06/2021,530738.0
16/06/2021,544781.0
17/06/2021,562928.0
18/06/2021,578098.0
19/06/2021,589906.0
20/06/2021,590972.0
21/06/2021,604195.0
22/06/2021,617157.0
23/06/2021,629639.0
24/06/2021,641778.0
25/06/2021,655138.0
26/06/2021,663542.0
27/06/2021,664291.0
28/06/2021,678691.0
29/06/2021,690638.0
30/06/2021,699213.0
01/07/2021,712223.0
02/07/2021,724020.0
03/07/2021,733404.0
04/07/2021,734356.0
05/07/2021,747397.0
06/07/2021,763595.0
07/07/2021,
08/07/2021,
09/07/2021,
10/07/2021,
11/07/2021,
12/07/2021,
13/07/2021,
14/07/2021,
15/07/2021,
16/01/2021,105.0
17/01/2021,105.0
18/01/2021,98.0
19/01/2021,259.0
20/01/2021,291.0
21/01/2021,632.0
22/01/2021,1494.0
23/01/2021,1870.0
24/01/2021,1945.0
25/01/2021,3087.0
26/01/2021,3115.0
27/01/2021,4782.0
28/01/2021,5391.0
29/01/2021,7065.0
30/01/2021,7977.0
31/01/2021,7977.0
01/02/2021,8462.0
02/02/2021,8462.0
03/02/2021,8525.0
04/02/2021,8583.0
05/02/2021,9110.0
06/02/2021,9470.0
07/02/2021,9476.0
08/02/2021,9492.0
09/02/2021,9603.0
10/02/2021,9642.0
11/02/2021,9642.0
12/02/2021,9941.0
13/02/2021,10254.0
14/02/2021,10440.0
15/02/2021,11394.0
16/02/2021,11402.0
17/02/2021,12755.0
18/02/2021,14305.0
19/02/2021,16672.0
20/02/2021,16918.0
21/02/2021,16918.0
22/02/2021,18808.0
23/02/2021,20689.0
24/02/2021,23483.0
25/02/2021,25618.0
26/02/2021,27554.0
27/02/2021,27554.0
28/02/2021,27558.0
01/03/2021,27558.0
02/03/2021,33404.0
03/03/2021,37776.0
04/03/2021,40949.0
05/03/2021,41973.0
06/03/2021,43202.0
07/03/2021,43295.0
08/03/2021,44969.0
09/03/2021,38483.0
10/03/2021,42391.0
11/03/2021,44393.0
12/03/2021,45638.0
13/03/2021,46187.0
14/03/2021,46297.0
15/03/2021,48167.0
16/03/2021,60487.0
17/03/2021,61546.0
18/03/2021,62606.0
19/03/2021,63610.0
20/03/2021,64315.0
21/03/2021,64323.0
22/03/2021,65068.0
23/03/2021,65994.0
24/03/2021,66383.0
25/03/2021,67197.0
26/03/2021,68394.0
27/03/2021,68478.0
28/03/2021,68478.0
29/03/2021,68563.0
30/03/2021,69079.0
31/03/2021,69467.0
01/04/2021,70821.0
02/04/2021,71071.0
03/04/2021,71115.0
04/04/2021,71104.0
05/04/2021,72921.0
06/04/2021,74692.0
07/04/2021,81395.0
08/04/2021,86987.0
09/04/2021,92638.0
10/04/2021,95185.0
11/04/2021,95806.0
12/04/2021,104685.0
13/04/2021,112978.0
14/04/2021,123061.0
15/04/2021,135355.0
16/04/2021,148073.0
17/04/2021,153856.0
18/04/2021,154183.0
19/04/2021,164801.0
20/04/2021,174363.0
21/04/2021,180790.0
22/04/2021,194062.0
23/04/2021,206177.0
24/04/2021,211110.0
25/04/2021,211220.0
26/04/2021,223397.0
27/04/2021,235041.0
28/04/2021,243364.0
29/04/2021,250446.0
30/04/2021,256067.0
01/05/2021,258683.0
02/05/2021,258830.0
03/05/2021,263667.0
04/05/2021,267561.0
05/05/2021,271141.0
06/05/2021,275391.0
07/05/2021,277545.0
08/05/2021,278197.0
09/05/2021,278252.0
10/05/2021,281704.0
11/05/2021,284591.0
12/05/2021,286159.0
13/05/2021,288186.0
14/05/2021,288999.0
15/05/2021,289770.0
16/05/2021,289783.0
17/05/2021,291676.0
18/05/2021,294300.0
19/05/2021,297576.0
20/05/2021,301229.0
21/05/2021,303181.0
22/05/2021,303182.0
23/05/2021,303182.0
24/05/2021,304934.0
25/05/2021,306513.0
26/05/2021,307168.0
27/05/2021,308603.0
28/05/2021,311403.0
29/05/2021,313383.0
30/05/2021,313453.0
31/05/2021,315245.0
01/06/2021,316266.0
02/06/2021,316742.0
03/06/2021,318199.0
04/06/2021,322297.0
05/06/2021,323535.0
06/06/2021,323536.0
07/06/2021,327729.0
08/06/2021,331535.0
09/06/2021,335091.0
10/06/2021,339631.0
11/06/2021,342961.0
12/06/2021,344187.0
13/06/2021,344187.0
14/06/2021,357314.0
15/06/2021,373131.0
16/06/2021,393779.0
17/06/2021,410513.0
18/06/2021,421435.0
19/06/2021,428686.0
20/06/2021,428686.0
21/06/2021,445820.0
22/06/2021,473304.0
23/06/2021,496292.0
24/06/2021,518600.0
25/06/2021,540516.0
26/06/2021,550381.0
27/06/2021,550596.0
28/06/2021,559934.0
29/06/2021,568598.0
30/06/2021,573048.0
01/07/2021,580553.0
02/07/2021,592671.0
03/07/2021,600166.0
04/07/2021,600379.0
05/07/2021,611825.0
06/07/2021,620536.0
07/07/2021,
08/07/2021,
09/07/2021,
10/07/2021,
11/07/2021,
12/07/2021,
13/07/2021,
14/07/2021,
15/07/2021,
16/01/2021,94.0
17/01/2021,94.0
18/01/2021,315.0
19/01/2021,649.0
20/01/2021,1070.0
21/01/2021,1267.0
22/01/2021,1563.0
23/01/2021,1574.0
24/01/2021,1583.0
25/01/2021,2447.0
26/01/2021,2491.0
27/01/2021,3371.0
28/01/2021,3485.0
29/01/2021,3509.0
30/01/2021,3529.0
31/01/2021,3530.0
01/02/2021,3535.0
02/02/2021,3630.0
03/02/2021,3781.0
04/02/2021,3958.0
05/02/2021,4068.0
06/02/2021,4092.0
07/02/2021,4093.0
08/02/2021,4502.0
09/02/2021,5380.0
10/02/2021,6606.0
11/02/2021,7779.0
12/02/2021,8510.0
13/02/2021,9041.0
14/02/2021,9298.0
15/02/2021,11374.0
16/02/2021,13855.0
17/02/2021,15897.0
18/02/2021,18021.0
19/02/2021,21930.0
20/02/2021,23239.0
21/02/2021,23333.0
22/02/2021,25515.0
23/02/2021,27485.0
24/02/2021,29733.0
25/02/2021,31357.0
26/02/2021,32408.0
27/02/2021,32408.0
28/02/2021,32408.0
01/03/2021,32408.0
02/03/2021,33666.0
03/03/2021,35478.0
04/03/2021,36435.0
05/03/2021,36838.0
06/03/2021,37449.0
07/03/2021,37534.0
08/03/2021,39702.0
09/03/2021,35039.0
10/03/2021,37358.0
11/03/2021,40079.0
12/03/2021,40999.0
13/03/2021,41434.0
14/03/2021,41574.0
15/03/2021,44529.0
16/03/2021,53973.0
17/03/2021,56257.0
18/03/2021,58558.0
19/03/2021,60026.0
20/03/2021,60616.0
21/03/2021,60847.0
22/03/2021,65231.0
23/03/2021,68921.0
24/03/2021,71113.0
25/03/2021,73282.0
26/03/2021,73861.0
27/03/2021,74090.0
28/03/2021,74120.0
